597.700,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
620.638,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
654.768,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
661.433,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
661.972,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,START
672.904,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,STOP
673.972,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
795.303,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
795.837,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,START
797.971,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,STOP
798.237,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
934.502,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
935.037,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,START
960.904,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,1,,,STOP
961.436,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
977.700,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
980.104,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,4,,,START
980.904,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,4,,,STOP
981.704,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,START
1102.767,/Users/agorovoy/Downloads/Exp23-Kinect-video.mp4,1115.130,30,,2,,,STOP
